_RAJ2000,_DEJ2000,_V,RAJ2000,DEJ2000,2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Qflg,Rflg,Bflg,Cflg,Xflg,Aflg
52.770765,30.448429,VizieR,52.770765,30.448429,03310498+3026543,16.845,0.196,15.701,0.161,15.337,0.14,CCB,222,111,000,0,0
52.762406,30.455591,VizieR,52.762406,30.455591,03310297+3027201,16.847,0.184,15.748,0.161,15.208,0.129,CCB,222,111,000,0,0
52.790257,30.461153,VizieR,52.790257,30.461153,03310966+3027401,15.187,0.045,14.359,0.049,13.981,0.047,AAA,222,111,000,0,0
52.79089,30.453775,VizieR,52.79089,30.453775,03310981+3027135,16.199,0.106,15.747,0.157,14.953,0.103,ACA,222,111,000,0,0
52.717548,30.430643,VizieR,52.717548,30.430643,03305221+3025503,13.869,0.029,12.942,0.027,12.581,0.024,AAA,222,111,000,0,0
52.70107,30.429255,VizieR,52.70107,30.429255,03304825+3025453,15.452,0.056,14.744,0.069,14.533,0.068,AAA,222,111,000,0,0
52.68833,30.436918,VizieR,52.68833,30.436918,03304519+3026129,17.067,0.225,16.03,0.218,15.214,0.129,DDB,222,111,000,0,0
52.684396,30.456488,VizieR,52.684396,30.456488,03304425+3027233,15.538,0.061,14.932,0.082,14.822,0.094,AAA,222,111,000,0,0
52.736852,30.440966,VizieR,52.736852,30.440966,03305684+3026274,13.922,0.027,13.156,0.029,12.911,0.024,AAA,222,111,000,0,0
52.717688,30.457878,VizieR,52.717688,30.457878,03305224+3027283,16.808,0.175,15.436,0.127,14.562,0.073,CBA,222,111,000,0,0
52.744659,30.473042,VizieR,52.744659,30.473042,03305871+3028229,16.869,0.196,16.091,0.271,15.838,0.232,CDD,222,111,000,0,0
52.755119,30.487911,VizieR,52.755119,30.487911,03310122+3029164,15.747,0.074,15.053,0.087,14.77,0.085,AAA,222,111,000,0,0
52.712399,30.469051,VizieR,52.712399,30.469051,03305097+3028085,12.885,0.022,12.227,0.023,12.01,0.018,AAA,222,111,000,0,0
52.731294,30.474503,VizieR,52.731294,30.474503,03305551+3028282,17.137,0.252,15.788,0.203,15.414,0.157,DCC,222,111,000,0,0
52.700045,30.475496,VizieR,52.700045,30.475496,03304801+3028317,16.854,0.19,15.776,0.168,15.871,0.224,CCD,222,111,000,0,0
52.715453,30.484184,VizieR,52.715453,30.484184,03305170+3029030,15.903,0.092,14.985,0.086,14.916,0.098,AAA,222,111,000,0,0
52.725451,30.476126,VizieR,52.725451,30.476126,03305410+3028340,16.402,0.127,15.436,0.117,15.224,0.137,BBB,222,111,000,0,0
52.737189,30.497095,VizieR,52.737189,30.497095,03305692+3029495,16.72,0.17,15.944,0.189,15.313,0.135,CCB,222,111,000,0,0
52.815514,30.45289,VizieR,52.815514,30.45289,03311572+3027104,15.979,0.088,15.365,0.121,15.157,0.125,ABB,222,111,000,0,0
52.850119,30.46557,VizieR,52.850119,30.46557,03312402+3027560,16.412,0.126,15.287,0.113,15.248,0.134,BBB,222,111,000,0,0
52.843155,30.466423,VizieR,52.843155,30.466423,03312235+3027591,16.486,0.132,15.734,0.173,15.341,0.14,BCB,222,111,000,0,0
52.828729,30.470661,VizieR,52.828729,30.470661,03311889+3028143,16.684,0.159,15.714,0.157,15.702,0.203,CCC,222,111,000,0,0
52.838102,30.479794,VizieR,52.838102,30.479794,03312114+3028472,17.086,0.224,15.851,0.197,15.572,0.18,DCC,222,111,000,0,0
52.814051,30.471724,VizieR,52.814051,30.471724,03311537+3028182,15.788,0.076,14.555,0.057,14.285,0.053,AAA,222,111,000,0,0
52.833752,30.497841,VizieR,52.833752,30.497841,03312010+3029522,16.132,0.096,14.996,0.088,14.537,0.07,AAA,222,111,000,0,0
52.871435,30.507765,VizieR,52.871435,30.507765,03312914+3030279,15.939,0.085,15.239,0.114,15.014,0.109,ABB,222,111,000,0,0
52.879394,30.500992,VizieR,52.879394,30.500992,03313105+3030035,16.761,0.165,15.947,0.204,15.648,0.19,CCC,222,111,000,0,0
52.870301,30.514774,VizieR,52.870301,30.514774,03312887+3030531,9.799,0.021,9.041,0.019,8.673,0.017,AAA,222,111,000,0,0
52.896723,30.528889,VizieR,52.896723,30.528889,03313521+3031440,16.226,0.103,15.754,0.165,15.897,0.239,ACD,222,111,000,0,0
52.907278,30.516434,VizieR,52.907278,30.516434,03313774+3030591,16.647,0.149,15.527,0.134,15.405,0.149,CBB,222,111,000,0,0
52.826991,30.518492,VizieR,52.826991,30.518492,03311847+3031065,16.63,0.153,15.274,0.111,14.941,0.106,BBA,222,111,000,0,0
52.848942,30.523552,VizieR,52.848942,30.523552,03312374+3031247,16.966,0.203,15.884,0.203,15.998,0.241,CCD,222,111,000,0,0
52.844633,30.51247,VizieR,52.844633,30.51247,03312271+3030448,16.508,0.129,15.672,0.167,15.511,0.158,BCC,222,111,000,0,0
52.869085,30.546658,VizieR,52.869085,30.546658,03312858+3032479,15.521,0.054,14.805,0.07,14.56,0.074,AAA,222,111,000,0,0
52.859076,30.539486,VizieR,52.859076,30.539486,03312617+3032221,15.67,0.066,14.919,0.084,14.468,0.069,AAA,222,111,000,0,0
52.783341,30.481098,VizieR,52.783341,30.481098,03310800+3028519,17.045,0.227,16.064,0.209,15.55,0.166,DDC,222,111,000,0,0
52.782191,30.503967,VizieR,52.782191,30.503967,03310772+3030142,15.396,0.056,14.203,0.047,13.809,0.043,AAA,222,111,000,0,0
52.798372,30.537474,VizieR,52.798372,30.537474,03311160+3032149,16.986,0.218,15.638,0.15,15.355,0.147,DCB,222,111,000,0,0
52.805906,30.515537,VizieR,52.805906,30.515537,03311341+3030559,16.259,0.108,15.102,0.095,14.546,0.073,BAA,222,111,000,0,0
52.81738,30.515179,VizieR,52.81738,30.515179,03311617+3030546,15.696,0.069,14.235,0.046,13.771,0.042,AAA,222,111,000,0,0
52.768529,30.512314,VizieR,52.768529,30.512314,03310444+3030443,15.043,0.041,14.086,0.041,13.853,0.04,AAA,222,111,000,0,0
52.752196,30.50119,VizieR,52.752196,30.50119,03310052+3030042,16.463,0.131,15.185,0.105,15.083,0.118,BAB,222,111,000,0,0
52.751635,30.513844,VizieR,52.751635,30.513844,03310039+3030498,15.158,0.048,14.191,0.05,13.782,0.043,AAA,222,111,000,0,0
52.765861,30.529543,VizieR,52.765861,30.529543,03310380+3031463,15.205,0.048,14.134,0.048,13.74,0.043,AAA,222,111,000,0,0
52.762917,30.522453,VizieR,52.762917,30.522453,03310310+3031208,15.535,0.066,14.354,0.054,13.775,0.036,AAA,222,111,000,0,0
52.770431,30.537268,VizieR,52.770431,30.537268,03310490+3032141,16.626,0.158,15.397,0.121,15.033,0.112,CBB,222,111,000,0,0
52.779068,30.555601,VizieR,52.779068,30.555601,03310697+3033201,16.608,0.156,15.897,0.186,15.107,0.113,CCB,222,111,000,0,0
52.809421,30.542761,VizieR,52.809421,30.542761,03311426+3032339,15.245,0.05,14.275,0.046,14.022,0.05,AAA,222,111,000,0,0
52.830528,30.538626,VizieR,52.830528,30.538626,03311932+3032190,15.795,0.074,14.839,0.078,14.606,0.08,AAA,222,111,000,0,0
52.830417,30.550983,VizieR,52.830417,30.550983,03311930+3033035,15.495,0.054,14.828,0.077,14.528,0.07,AAA,222,111,000,0,0
52.855112,30.551039,VizieR,52.855112,30.551039,03312522+3033037,14.645,0.034,13.629,0.034,13.318,0.03,AAA,222,111,000,0,0
52.850039,30.569405,VizieR,52.850039,30.569405,03312400+3034098,16.128,0.101,15.424,0.124,15.066,0.118,ABB,222,111,000,0,0
52.840402,30.571302,VizieR,52.840402,30.571302,03312169+3034166,15.114,0.046,14.38,0.054,14.107,0.056,AAA,222,111,000,0,0
52.799159,30.570362,VizieR,52.799159,30.570362,03311179+3034133,16.115,0.103,14.823,0.078,14.687,0.077,AAA,222,111,000,0,0
52.799968,30.577759,VizieR,52.799968,30.577759,03311199+3034399,13.764,0.025,12.79,0.024,12.408,0.02,AAA,222,111,000,0,0
52.805797,30.576607,VizieR,52.805797,30.576607,03311339+3034357,17.128,0.235,16.23,0.239,15.482,0.156,DDC,222,111,000,0,0
52.82867,30.587025,VizieR,52.82867,30.587025,03311888+3035132,16.894,0.194,15.776,0.173,15.329,0.145,CCB,222,111,000,0,0
52.822113,30.588219,VizieR,52.822113,30.588219,03311730+3035175,15.914,0.082,14.819,0.074,14.482,0.069,AAA,222,111,000,0,0
52.652672,30.466146,VizieR,52.652672,30.466146,03303664+3027581,14.612,0.032,14.057,0.042,13.641,0.036,AAA,222,111,0dd,0,0
52.652308,30.457556,VizieR,52.652308,30.457556,03303655+3027272,14.976,,15.126,0.148,14.769,0.181,UBC,22,11,0cc,0,0
52.653184,30.459751,VizieR,52.653184,30.459751,03303676+3027351,9.77,0.018,8.825,0.04,8.432,0.017,AAA,212,111,000,0,0
52.625919,30.452419,VizieR,52.625919,30.452419,03303022+3027087,9.913,0.018,7.454,0.016,6.317,0.02,AAA,211,111,000,0,0
52.613696,30.471758,VizieR,52.613696,30.471758,03302728+3028183,17.335,,15.994,0.233,14.925,0.11,UDB,22,11,000,0,0
52.613155,30.474943,VizieR,52.613155,30.474943,03302715+3028297,14.861,0.046,13.158,0.036,11.895,0.024,AAA,222,111,000,0,0
52.626628,30.469889,VizieR,52.626628,30.469889,03303039+3028116,15.278,0.057,14.408,0.06,13.92,0.048,AAA,222,111,000,0,0
52.644473,30.516064,VizieR,52.644473,30.516064,03303467+3030578,12.121,0.019,11.514,0.021,11.208,0.018,AAA,222,111,000,0,0
52.64877,30.501747,VizieR,52.64877,30.501747,03303570+3030062,16.36,0.152,15.109,,14.721,,BUU,266,200,c00,0,0
52.64973,30.506802,VizieR,52.64973,30.506802,03303593+3030244,8.983,0.018,8.051,0.023,7.597,0.021,AAA,211,111,000,0,0
52.695059,30.485748,VizieR,52.695059,30.485748,03304681+3029086,16.922,0.202,16.068,0.225,15.736,0.199,CDC,222,111,000,0,0
52.710619,30.530304,VizieR,52.710619,30.530304,03305054+3031490,13.922,0.026,12.556,0.023,12.046,0.023,AAA,222,111,000,0,0
52.69335,30.519487,VizieR,52.69335,30.519487,03304640+3031101,16.767,0.182,15.598,0.154,15.056,0.111,CBB,222,111,000,0,0
52.70791,30.531254,VizieR,52.70791,30.531254,03304989+3031525,16.741,,15.259,,15.386,0.143,UUB,2,1,00c,0,0
52.709401,30.519714,VizieR,52.709401,30.519714,03305025+3031109,14.584,0.035,13.92,0.038,13.731,0.04,AAA,222,111,000,0,0
52.677507,30.523962,VizieR,52.677507,30.523962,03304260+3031262,16.112,0.104,14.874,0.072,14.441,0.063,AAA,222,111,000,0,0
52.654043,30.524345,VizieR,52.654043,30.524345,03303697+3031276,11.816,0.018,10.146,0.021,9.158,0.017,AAA,222,111,000,0,0
52.676544,30.507864,VizieR,52.676544,30.507864,03304237+3030283,16.796,0.179,15.261,0.099,14.59,0.074,CBA,222,111,000,0,0
52.683302,30.546379,VizieR,52.683302,30.546379,03304399+3032469,10.425,0.022,9.185,0.022,8.535,0.018,AAA,222,111,000,0,0
52.689946,30.527178,VizieR,52.689946,30.527178,03304558+3031378,15.228,0.05,13.747,0.032,12.98,0.024,AAA,222,111,000,0,0
52.694359,30.553562,VizieR,52.694359,30.553562,03304664+3033128,16.814,0.185,15.601,0.148,15.094,0.11,CBB,222,111,000,0,0
52.61855,30.503256,VizieR,52.61855,30.503256,03302845+3030117,15.084,0.045,14.051,0.046,13.713,0.042,AAA,222,111,000,0,0
52.616007,30.512671,VizieR,52.616007,30.512671,03302784+3030456,13.887,0.026,12.891,0.028,12.367,0.023,AAA,222,111,000,0,0
52.614333,30.511196,VizieR,52.614333,30.511196,03302743+3030403,16.443,,15.747,0.202,15.344,0.151,UCB,22,11,0cc,0,0
52.630515,30.510618,VizieR,52.630515,30.510618,03303132+3030382,16.238,0.129,15.035,0.102,14.925,0.1,BAA,222,111,000,0,0
52.570268,30.510904,VizieR,52.570268,30.510904,03301686+3030392,13.412,0.022,12.788,0.025,12.529,0.021,AAA,222,111,000,0,0
52.582529,30.508648,VizieR,52.582529,30.508648,03301980+3030311,14.888,0.043,13.689,0.037,13.126,0.028,AAA,222,111,000,0,0
52.576184,30.527771,VizieR,52.576184,30.527771,03301828+3031399,15.859,0.085,14.731,0.078,14.271,0.057,AAA,222,111,000,0,0
52.575781,30.52989,VizieR,52.575781,30.52989,03301818+3031476,17.15,0.303,15.902,0.213,15.436,0.155,DCC,222,111,000,0,0
52.606789,30.555841,VizieR,52.606789,30.555841,03302562+3033210,16.254,0.127,15.41,0.135,15.21,0.13,BBB,222,111,000,0,0
52.61406,30.538954,VizieR,52.61406,30.538954,03302737+3032202,17.129,,15.713,0.196,15.089,0.123,UCB,22,11,000,0,0
52.602219,30.533548,VizieR,52.602219,30.533548,03302453+3032007,15.525,0.071,14.396,0.054,13.82,0.044,AAA,222,111,000,0,0
52.599176,30.524416,VizieR,52.599176,30.524416,03302380+3031278,16.62,0.175,15.14,0.113,14.438,0.073,CBA,222,111,000,0,0
52.595235,30.553699,VizieR,52.595235,30.553699,03302285+3033133,16.661,0.195,15.874,0.202,15.352,0.153,CCB,222,111,000,0,0
52.588646,30.539667,VizieR,52.588646,30.539667,03302127+3032228,16.442,0.154,15.395,0.13,14.997,0.105,BBA,222,111,000,0,0
52.65921,30.536629,VizieR,52.65921,30.536629,03303821+3032118,15.569,0.069,14.643,0.071,14.037,0.049,AAA,222,111,000,0,0
52.642547,30.524265,VizieR,52.642547,30.524265,03303421+3031273,16.271,0.128,14.84,0.096,14.122,0.058,BAA,222,111,000,0,0
52.615137,30.56246,VizieR,52.615137,30.56246,03302763+3033448,15.737,0.087,15.137,0.117,15.025,0.118,ABB,222,111,000,0,0
52.619104,30.561268,VizieR,52.619104,30.561268,03302858+3033405,16.856,0.222,15.578,0.159,15.432,0.174,DCC,222,111,000,0,0
52.621516,30.57229,VizieR,52.621516,30.57229,03302916+3034202,14.025,0.028,13.407,0.033,13.191,0.03,AAA,222,111,000,0,0
52.654091,30.576195,VizieR,52.654091,30.576195,03303698+3034343,17.204,0.31,15.767,0.198,15.791,0.216,DCD,222,111,000,0,0
52.652178,30.596802,VizieR,52.652178,30.596802,03303652+3035484,15.11,0.052,14.359,0.059,14.071,0.051,AAA,222,111,000,0,0
52.643222,30.599722,VizieR,52.643222,30.599722,03303437+3035589,16.557,0.163,15.931,0.216,16.04,0.262,CDD,222,111,000,0,0
52.727365,30.529621,VizieR,52.727365,30.529621,03305456+3031466,12.445,0.022,10.913,0.022,10.238,0.02,AAA,222,111,000,0,0
52.727968,30.533224,VizieR,52.727968,30.533224,03305471+3031596,16.002,0.087,14.561,0.064,14.064,0.047,AAA,222,111,000,0,0
52.730635,30.537334,VizieR,52.730635,30.537334,03305535+3032144,12.835,0.023,11.789,0.02,11.38,0.02,AAA,222,111,000,0,0
52.739136,30.536072,VizieR,52.739136,30.536072,03305739+3032098,16.648,0.153,15.83,0.183,15.561,0.176,CCC,222,111,000,0,0
52.741171,30.53834,VizieR,52.741171,30.53834,03305788+3032180,16.689,0.162,16.201,0.246,15.572,0.182,CDC,222,111,000,0,0
52.77288,30.558315,VizieR,52.77288,30.558315,03310549+3033299,16.149,0.102,15.371,0.116,14.761,0.087,ABA,222,111,000,0,0
52.744873,30.567051,VizieR,52.744873,30.567051,03305876+3034013,16.694,0.167,15.877,0.173,15.372,0.148,CCB,222,111,000,0,0
52.757587,30.568653,VizieR,52.757587,30.568653,03310182+3034071,17.13,0.237,16.106,0.234,15.419,0.156,DDC,222,111,000,0,0
52.752054,30.564486,VizieR,52.752054,30.564486,03310049+3033521,16.475,0.136,16.043,0.22,15.675,0.189,BDC,222,211,c00,0,0
52.753231,30.563465,VizieR,52.753231,30.563465,03310077+3033484,16.559,0.145,15.866,0.191,15.776,0.214,BCD,222,211,c00,0,0
52.715625,30.550882,VizieR,52.715625,30.550882,03305175+3033031,16.535,0.139,15.836,0.18,15.614,0.184,BCC,222,111,000,0,0
52.715013,30.579353,VizieR,52.715013,30.579353,03305160+3034456,16.678,0.151,15.577,0.149,15.246,0.143,CBB,222,111,000,0,0
52.714727,30.565121,VizieR,52.714727,30.565121,03305153+3033544,16.158,0.101,15.304,0.115,14.821,0.092,ABA,222,111,000,0,0
52.710643,30.566368,VizieR,52.710643,30.566368,03305055+3033589,16.708,0.169,15.916,0.18,15.81,0.211,CCD,222,111,000,0,0
52.704153,30.563833,VizieR,52.704153,30.563833,03304899+3033497,16.63,0.151,15.893,0.183,15.115,0.118,CCB,222,111,000,0,0
52.720714,30.577288,VizieR,52.720714,30.577288,03305297+3034382,13.919,0.026,13.105,0.026,12.869,0.023,AAA,222,111,000,0,0
52.758777,30.584126,VizieR,52.758777,30.584126,03310210+3035028,16.262,0.11,15.405,0.121,14.895,0.094,BBA,222,111,000,0,0
52.785029,30.58547,VizieR,52.785029,30.58547,03310840+3035076,15.007,0.043,14.026,0.039,13.711,0.037,AAA,222,111,000,0,0
52.788016,30.575632,VizieR,52.788016,30.575632,03310912+3034322,16.219,0.104,15.278,0.106,14.756,0.085,BBA,222,111,000,0,0
52.771131,30.577408,VizieR,52.771131,30.577408,03310507+3034386,16.942,0.197,15.968,0.199,15.687,0.19,CCC,222,111,000,0,0
52.787009,30.583574,VizieR,52.787009,30.583574,03310888+3035008,16.202,0.105,15.429,0.119,15.491,0.166,ABC,222,111,000,0,0
52.807976,30.618826,VizieR,52.807976,30.618826,03311391+3037077,16.009,0.095,15.153,0.099,15.186,0.133,AAB,222,111,000,0,0
52.800533,30.60627,VizieR,52.800533,30.60627,03311212+3036225,13.183,0.023,12.599,0.022,12.412,0.023,AAA,222,111,000,0,0
52.81441,30.609299,VizieR,52.81441,30.609299,03311545+3036334,14.035,0.029,13.147,0.026,12.931,0.026,AAA,222,111,000,0,0
52.740405,30.601851,VizieR,52.740405,30.601851,03305769+3036066,13.127,0.024,12.589,0.022,12.391,0.02,AAA,222,111,000,0,0
52.762905,30.618628,VizieR,52.762905,30.618628,03310309+3037070,15.001,0.042,14.412,0.055,14.177,0.05,AAA,222,111,000,0,0
52.769113,30.606796,VizieR,52.769113,30.606796,03310458+3036244,13.606,0.025,12.787,0.026,12.573,0.02,AAA,222,111,000,0,0
52.789254,30.625517,VizieR,52.789254,30.625517,03310942+3037318,14.95,0.04,14.419,0.055,14.206,0.054,AAA,222,111,000,0,0
52.781498,30.632721,VizieR,52.781498,30.632721,03310755+3037577,15.962,0.094,15.009,0.09,14.682,0.078,AAA,222,111,000,0,0
52.686767,30.596483,VizieR,52.686767,30.596483,03304482+3035473,15.405,0.051,14.579,0.059,14.235,0.055,AAA,222,111,000,0,0
52.725128,30.601265,VizieR,52.725128,30.601265,03305403+3036045,13.055,0.024,12.485,0.023,12.236,0.023,AAA,222,111,000,0,0
52.710897,30.599577,VizieR,52.710897,30.599577,03305061+3035584,14.733,0.041,14.243,0.047,13.956,0.043,AAA,222,111,000,0,0
52.706691,30.60828,VizieR,52.706691,30.60828,03304960+3036298,16.898,0.189,16.319,0.269,15.675,0.203,CDC,222,111,000,0,0
52.714722,30.622538,VizieR,52.714722,30.622538,03305153+3037211,15.808,0.078,15.133,0.097,15.074,0.106,AAB,222,111,000,0,0
52.719481,30.600557,VizieR,52.719481,30.600557,03305267+3036020,16.883,0.202,16.524,0.352,15.516,0.172,CDC,222,111,ccc,0,0
52.724715,30.605528,VizieR,52.724715,30.605528,03305393+3036199,15.69,0.099,14.66,0.12,14.551,0.113,ABB,222,111,ccc,0,0
52.724554,30.603928,VizieR,52.724554,30.603928,03305389+3036141,11.11,0.022,10.088,0.02,9.772,0.018,AAA,222,111,000,0,0
52.668199,30.598764,VizieR,52.668199,30.598764,03304036+3035555,16.526,0.162,15.937,,16.9,,CUU,200,100,c00,0,0
52.656833,30.614229,VizieR,52.656833,30.614229,03303763+3036512,12.771,0.021,12.324,0.023,12.107,0.023,AAA,222,111,000,0,0
52.664393,30.601631,VizieR,52.664393,30.601631,03303945+3036058,11.08,0.019,10.705,0.023,10.557,0.02,AAA,222,111,000,0,0
52.674756,30.623262,VizieR,52.674756,30.623262,03304194+3037237,16.39,0.127,16.038,,16.257,,BUU,200,100,000,0,0
52.694536,30.634396,VizieR,52.694536,30.634396,03304668+3038038,16.588,0.154,15.938,0.214,15.694,,BCU,220,110,000,0,0
52.724738,30.636963,VizieR,52.724738,30.636963,03305393+3038130,16.031,0.098,15.582,0.154,15.702,0.205,ABC,222,111,000,0,0
52.732179,30.630932,VizieR,52.732179,30.630932,03305572+3037513,15.169,0.044,14.592,0.061,14.382,0.061,AAA,222,111,000,0,0
52.755976,30.630903,VizieR,52.755976,30.630903,03310143+3037512,16.569,0.158,15.845,0.181,14.985,0.109,CCB,222,111,000,0,0
52.752848,30.650341,VizieR,52.752848,30.650341,03310068+3039012,17.109,0.263,15.943,0.208,15.769,0.224,DCD,222,111,000,0,0
52.699293,30.651127,VizieR,52.699293,30.651127,03304783+3039040,15.066,0.05,14.461,0.055,14.375,0.064,AAA,222,111,000,0,0
52.713356,30.630047,VizieR,52.713356,30.630047,03305120+3037481,13.801,0.023,13.047,0.023,12.862,0.024,AAA,222,111,000,0,0
52.730014,30.647177,VizieR,52.730014,30.647177,03305520+3038498,14.18,0.027,13.634,0.029,13.416,0.034,AAA,222,111,000,0,0
52.706202,30.655094,VizieR,52.706202,30.655094,03304948+3039183,15.451,0.061,14.996,0.081,14.735,0.09,AAA,222,111,000,0,0
52.740707,30.665333,VizieR,52.740707,30.665333,03305776+3039551,16.562,0.159,15.778,0.182,15.675,,CCU,220,110,000,0,0
52.051436,30.31172,VizieR,52.051436,30.31172,03281234+3018421,15.067,0.046,14.401,0.057,14.227,0.064,AAA,222,111,000,0,0
52.050573,30.306347,VizieR,52.050573,30.306347,03281213+3018228,16.741,0.175,16.174,0.243,15.337,0.184,CDC,222,111,000,0,0
52.023546,30.308477,VizieR,52.023546,30.308477,03280565+3018305,15.779,0.08,15.089,0.099,14.691,0.1,AAA,222,111,000,0,0
52.005796,30.31542,VizieR,52.005796,30.31542,03280139+3018555,16.519,0.155,15.798,0.162,15.396,0.191,BCC,222,111,000,0,0
52.012416,30.312777,VizieR,52.012416,30.312777,03280297+3018459,15.682,0.066,15.133,0.098,14.898,0.122,AAB,222,111,000,0,0
52.033441,30.316702,VizieR,52.033441,30.316702,03280802+3019001,14.684,0.038,14.103,0.048,13.829,0.052,AAA,222,111,000,0,0
52.249543,30.287474,VizieR,52.249543,30.287474,03285989+3017149,13.881,0.031,13.244,0.035,13.012,0.037,AAA,222,111,000,0,0
52.254579,30.287592,VizieR,52.254579,30.287592,03290109+3017153,14.44,0.028,13.798,0.039,13.5,0.039,AAA,222,111,000,0,0
52.204959,30.294573,VizieR,52.204959,30.294573,03284919+3017404,16.822,0.212,15.852,0.199,15.453,0.224,CCD,222,111,000,0,0
52.214262,30.279926,VizieR,52.214262,30.279926,03285142+3016477,13.022,0.025,11.523,0.024,10.854,0.023,AAA,222,111,000,0,0
52.232104,30.316841,VizieR,52.232104,30.316841,03285570+3019006,16.143,0.117,15.281,0.126,14.77,0.134,BBB,222,111,000,0,0
52.183025,30.294237,VizieR,52.183025,30.294237,03284392+3017392,15.648,0.084,13.95,0.044,13.142,0.04,AAA,222,111,000,0,0
52.170715,30.297831,VizieR,52.170715,30.297831,03284097+3017521,16.84,,15.451,0.14,14.553,0.112,UBB,22,11,000,0,0
52.199577,30.332571,VizieR,52.199577,30.332571,03284789+3019572,16.117,0.108,15.556,0.165,15.365,0.205,BCC,222,111,000,0,0
52.219109,30.321344,VizieR,52.219109,30.321344,03285258+3019168,16.733,0.201,15.995,0.228,15.622,0.265,CDD,222,111,000,0,0
52.283386,30.27602,VizieR,52.283386,30.27602,03290801+3016336,16.562,0.136,15.748,0.132,15.201,0.14,BBB,222,111,000,0,0
52.314199,30.282301,VizieR,52.314199,30.282301,03291540+3016562,17.488,0.315,16.097,0.174,15.854,0.255,DCD,222,111,000,0,0
52.270193,30.296011,VizieR,52.270193,30.296011,03290484+3017456,16.289,0.1,15.843,0.149,15.489,0.189,ABC,222,111,000,0,0
52.274929,30.297838,VizieR,52.274929,30.297838,03290598+3017522,13.418,0.024,12.83,0.033,12.621,0.031,AAA,222,111,000,0,0
52.294279,30.339273,VizieR,52.294279,30.339273,03291062+3020213,16.493,0.133,14.832,0.067,14.328,0.067,BAA,222,111,000,0,0
52.3473,30.331238,VizieR,52.3473,30.331238,03292335+3019524,16.791,0.163,15.887,0.168,15.263,0.157,CCC,222,111,000,0,0
52.339788,30.342079,VizieR,52.339788,30.342079,03292154+3020314,15.005,0.042,14.209,0.047,13.937,0.047,AAA,222,111,000,0,0
52.369892,30.355547,VizieR,52.369892,30.355547,03292877+3021199,13.939,0.029,13.439,0.033,13.388,0.035,AAA,222,111,000,0,0
