_RAJ2000,_DEJ2000,_V,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g'mag,e_g'mag,r'mag,e_r'mag,i'mag,e_i'mag
51.4339149,31.14857495,VizieR,51.433915,31.148575,0.318,0.342,20180020,7,130,1.666,0.099,13.12,0.052,14.786,0.085,13.952,0.085,12.482,0.023,11.786,0.065
51.4397409,31.16003895,VizieR,51.439741,31.160039,0.651,0.813,20121442,6,59,1.554,0.064,15.295,0.052,16.85,0.037,16.146,0.081,14.732,0.035,13.735,0.086
51.42919111,31.19832098,VizieR,51.429191,31.198321,0.465,0.327,20180027,7,115,1.164,0.119,13.839,0.044,15.003,0.11,14.433,0.085,13.406,0.044,12.869,0.057
51.45765805,31.17326701,VizieR,51.457658,31.173267,0.2,0.206,20180020,7,137,1.334,0.099,12.232,0.034,13.566,0.093,12.924,0.08,11.689,0.03,11.117,0.052
51.44001698,31.20017505,VizieR,51.440017,31.200175,1.032,1.072,20121442,2,2,,,,,,,,,16.127,0.0,,
51.44013405,31.20095205,VizieR,51.440134,31.200952,0.758,0.697,20121442,3,5,,,,,,,16.901,0.053,15.78,0.0,15.405,0.0
51.45012403,31.23385799,VizieR,51.450124,31.233858,0.666,0.723,20121442,6,66,1.323,0.166,15.203,0.016,16.526,0.165,15.838,0.108,14.681,0.056,14.095,0.139
51.45015001,31.23389602,VizieR,51.45015,31.233896,0.545,0.655,20180080,2,51,,,,,,,,,,,,
51.44276905,31.26988494,VizieR,51.442769,31.269885,0.93,0.981,20121442,7,50,0.915,0.0,15.515,0.0,16.431,0.0,15.918,0.063,15.363,0.114,15.009,0.098
51.42425203,31.28797901,VizieR,51.424252,31.287979,0.728,0.805,20121442,8,86,0.98,0.104,15.235,0.024,16.215,0.101,15.74,0.078,14.894,0.052,14.453,0.048
51.19288993,31.24139094,VizieR,51.19289,31.241391,1.046,1.016,20151441,4,18,,,,,,,17.13,0.107,15.673,0.006,14.771,0.145
51.19327402,31.24134099,VizieR,51.193274,31.241341,0.954,0.759,20180087,2,5,,,,,,,,,,,,
51.25189805,31.23870397,VizieR,51.251898,31.238704,0.746,1.073,20121442,8,39,1.442,0.158,15.54,0.011,16.981,0.158,16.39,0.092,14.966,0.104,14.107,0.156
51.22098398,31.24521005,VizieR,51.220984,31.24521,0.606,0.812,20151441,3,8,,,,,,,17.07,0.048,15.624,0.008,14.838,0.165
51.33389497,31.23185897,VizieR,51.333895,31.231859,0.476,0.582,20121442,6,61,2.367,0.05,14.997,0.008,17.364,0.049,16.202,0.078,14.075,0.042,12.936,0.063
51.30329108,31.26179898,VizieR,51.303291,31.261799,0.531,1.374,20121557,2,4,,,,,,,,,,,14.921,0.0
51.37027407,31.27054596,VizieR,51.370274,31.270546,1.343,0.883,20121442,3,8,1.571,0.0,15.794,0.0,17.365,0.0,16.507,0.094,15.333,0.032,14.654,0.0
51.36829901,31.28832805,VizieR,51.368299,31.288328,1.016,1.012,20151441,2,4,,,,,,,17.951,0.176,16.294,0.0,15.19,0.0
51.37008309,31.27109802,VizieR,51.370083,31.271098,1.04,1.453,20151441,2,3,,,,,17.417,0.0,,,15.42,0.0,,
51.37060499,31.27062595,VizieR,51.370605,31.270626,1.237,1.058,20151441,4,28,,,15.927,0.0,,,16.688,0.0,,,14.781,0.133
51.38804507,31.29992902,VizieR,51.388045,31.299929,1.133,0.837,20121557,2,3,,,,,18.253,0.0,,,,,,
51.38754106,31.30044901,VizieR,51.387541,31.300449,0.94,0.882,20151441,3,9,,,16.521,0.0,,,17.468,0.058,15.667,0.012,14.709,0.063
51.33414412,31.29792595,VizieR,51.334144,31.297926,1.271,1.204,20121557,2,5,,,,,,,17.364,0.0,15.94,0.0,,
51.30720305,31.28165495,VizieR,51.307203,31.281655,0.701,0.674,20121442,8,75,1.688,0.121,15.156,0.042,16.845,0.114,16.029,0.088,14.499,0.049,13.691,0.069
51.27079511,31.32296598,VizieR,51.270795,31.322966,0.856,0.793,20121442,9,40,1.305,0.15,14.973,0.091,16.278,0.12,15.615,0.104,14.485,0.088,13.901,0.038
51.27940011,31.31520605,VizieR,51.2794,31.315206,0.872,0.946,20121442,9,74,1.065,0.217,15.674,0.086,16.739,0.2,16.283,0.159,15.105,0.097,14.561,0.128
51.27078605,31.32312596,VizieR,51.270786,31.323126,0.684,0.664,20121557,3,62,,,,,16.25,0.0,,,,,,
51.67516994,31.06961596,VizieR,51.67517,31.069616,1.295,0.919,20121442,3,12,1.089,0.249,16.087,0.052,17.176,0.244,16.701,0.022,15.738,0.148,15.171,0.152
51.67551303,31.06954396,VizieR,51.675513,31.069544,1.323,0.962,20121442,3,11,,,,,,,16.849,0.0,15.64,0.0,15.248,0.0
51.68779707,31.07421303,VizieR,51.687797,31.074213,0.72,0.743,20121442,6,77,1.217,0.146,15.072,0.03,16.289,0.143,15.676,0.092,14.637,0.03,14.141,0.119
51.71888494,31.090904,VizieR,51.718885,31.090904,0.877,0.767,20121442,6,47,1.366,0.081,15.435,0.075,16.801,0.031,16.183,0.09,14.917,0.041,14.28,0.059
51.71892905,31.09093904,VizieR,51.718929,31.090939,0.798,0.703,20180080,2,31,,,,,,,,,,,,
51.719028,31.09094596,VizieR,51.719028,31.090946,1.181,0.634,20180080,2,34,,,,,,,,,,,,
51.71743011,31.12540698,VizieR,51.71743,31.125407,0.555,0.398,20180020,7,94,0.696,0.056,14.343,0.021,15.039,0.052,14.676,0.076,14.125,0.047,13.825,0.08
51.63411498,31.12119806,VizieR,51.634115,31.121198,0.987,1.092,20121442,6,17,1.263,0.0,16.055,0.0,17.318,0.0,16.712,0.039,15.542,0.087,14.978,0.176
51.633986,31.121261,VizieR,51.633986,31.121261,0.983,1.108,20180086,2,9,,,,,,,,,,,,
51.6883409,31.18068504,VizieR,51.688341,31.180685,0.823,0.799,20121442,6,41,1.218,0.092,15.611,0.024,16.829,0.089,16.222,0.107,15.034,0.02,14.442,0.102
51.78091407,31.15294898,VizieR,51.780914,31.152949,1.117,0.82,20121442,5,19,,,,,,,16.758,0.105,15.399,0.028,14.617,0.11
51.75849605,31.15235806,VizieR,51.758496,31.152358,0.591,0.707,20180025,7,87,1.057,0.097,14.85,0.04,15.907,0.089,15.382,0.064,14.448,0.024,13.976,0.076
51.75849605,31.15241694,VizieR,51.758496,31.152417,0.617,1.004,20180025,3,32,,,,,,,,,,,,
51.79743004,31.17967999,VizieR,51.79743,31.17968,0.562,1.147,20151441,3,6,,,,,,,17.065,0.011,15.758,0.006,,
51.76981711,31.20576596,VizieR,51.769817,31.205766,0.753,0.745,20121442,6,65,1.327,0.204,15.285,0.054,16.611,0.197,15.919,0.053,14.729,0.041,14.08,0.05
51.810009,31.20180094,VizieR,51.810009,31.201801,0.637,0.893,20121442,6,42,1.573,0.349,15.613,0.055,17.186,0.345,16.446,0.112,14.922,0.078,14.172,0.083
51.82023406,31.21477401,VizieR,51.820234,31.214774,0.824,0.899,20121442,5,52,0.969,0.117,15.287,0.064,16.255,0.098,15.742,0.076,14.879,0.024,14.394,0.068
51.83978105,31.22215402,VizieR,51.839781,31.222154,0.737,0.626,20151441,3,9,1.223,0.0,16.411,0.0,17.634,0.0,17.196,0.073,15.733,0.018,14.639,0.109
51.82024598,31.2148,VizieR,51.820246,31.2148,0.831,0.939,20180080,2,51,,,,,,,,,,,,
51.84039307,31.22210205,VizieR,51.840393,31.222102,0.127,1.458,20180084,2,3,,,,,,,,,,,,
51.79464006,31.21073997,VizieR,51.79464,31.21074,0.592,0.597,20180023,7,92,1.186,0.129,14.749,0.077,15.935,0.103,15.359,0.092,14.247,0.057,13.616,0.074
51.714432,31.19787204,VizieR,51.714432,31.197872,1.017,0.675,20121442,6,53,1.267,0.144,15.511,0.016,16.778,0.143,16.131,0.078,15.009,0.084,14.348,0.118
51.714468,31.19792199,VizieR,51.714468,31.197922,0.976,0.873,20180080,2,47,,,,,,,,,,,,
51.70489693,31.19652796,VizieR,51.704897,31.196528,0.867,0.907,20121442,6,32,1.182,0.159,15.754,0.09,16.936,0.13,16.378,0.107,15.255,0.041,14.72,0.154
51.6587429,31.20556998,VizieR,51.658743,31.20557,1.078,0.481,20151441,2,4,,,,,,,17.385,0.0,16.132,0.0,15.691,0.0
51.61577606,31.19456804,VizieR,51.615776,31.194568,0.637,0.839,20121442,6,54,1.698,0.299,15.549,0.143,17.247,0.262,16.43,0.107,14.82,0.057,13.834,0.096
51.61755705,31.20216095,VizieR,51.617557,31.202161,0.754,0.762,20121442,6,69,1.398,0.203,15.27,0.126,16.669,0.159,16.167,0.29,14.648,0.357,13.781,0.285
51.61761808,31.20215201,VizieR,51.617618,31.202152,0.859,0.865,20180080,2,42,,,,,,,,,,,,
51.53639293,31.23485804,VizieR,51.536393,31.234858,0.214,0.228,20180020,7,138,1.147,0.101,12.33,0.042,13.477,0.092,12.915,0.087,11.893,0.038,11.37,0.061
51.56990695,31.27036595,VizieR,51.569907,31.270366,0.587,0.502,20180024,9,101,1.102,0.11,14.674,0.059,15.776,0.093,15.234,0.09,14.232,0.034,13.714,0.094
51.57655311,31.28424299,VizieR,51.576553,31.284243,1.178,0.44,20151441,3,8,,,,,,,17.216,0.0,15.94,0.0,,
51.57661295,31.28429902,VizieR,51.576613,31.284299,1.065,0.84,20180087,2,6,,,,,,,,,,,,
51.57663393,31.28415596,VizieR,51.576634,31.284156,1.16,0.739,20180087,2,6,,,,,,,,,,,,
51.65417504,31.257411,VizieR,51.654175,31.257411,0.756,0.642,20121442,7,88,1.036,0.142,15.094,0.041,16.131,0.136,15.598,0.091,14.68,0.04,14.222,0.083
51.66951609,31.27244306,VizieR,51.669516,31.272443,1.221,0.526,20151441,3,8,1.476,0.0,16.271,0.0,17.747,0.0,16.995,0.074,15.638,0.084,14.639,0.0
51.70824003,31.30097497,VizieR,51.70824,31.300975,1.153,0.832,20151441,2,4,1.4,0.0,16.985,0.0,18.385,0.0,17.699,0.125,16.414,0.0,,
51.62940502,31.27452803,VizieR,51.629405,31.274528,0.922,0.96,20121442,8,55,1.088,0.298,15.62,0.069,16.708,0.29,16.175,0.131,15.216,0.064,14.691,0.068
51.62947297,31.274575,VizieR,51.629473,31.274575,0.997,0.857,20180080,2,22,,,,,,,,,,,,
51.61077905,31.29746795,VizieR,51.610779,31.297468,1.051,1.482,20151441,2,2,,,,,,,,,,,15.525,0.0
51.64962006,31.35108995,VizieR,51.64962,31.35109,1.097,1.26,20151441,3,7,,,,,,,17.513,0.059,15.886,0.051,14.874,0.128
51.83614898,31.24602902,VizieR,51.836149,31.246029,0.851,1.043,20151441,5,20,,,,,,,16.608,0.062,15.737,0.039,15.264,0.0
51.93049598,31.28860605,VizieR,51.930496,31.288606,0.957,0.794,20121442,8,47,1.688,0.166,15.022,0.112,16.71,0.122,15.805,0.093,14.362,0.09,13.592,0.096
51.93056607,31.28857601,VizieR,51.930566,31.288576,0.943,0.947,20151441,3,40,,,,,16.388,0.0,,,,,,
51.93061805,31.28856695,VizieR,51.930618,31.288567,0.89,0.902,20180080,2,33,,,,,,,,,,,,
51.86645794,31.30444205,VizieR,51.866458,31.304442,0.904,0.842,20151441,2,6,,,,,,,17.095,0.11,15.953,0.014,15.406,0.174
51.79821396,31.28977501,VizieR,51.798214,31.289775,1.167,1.271,20151441,2,4,,,,,,,17.416,0.164,16.658,0.105,,
51.95852304,31.32938004,VizieR,51.958523,31.32938,0.398,0.431,20180027,9,113,1.492,0.09,14.065,0.043,15.558,0.078,14.788,0.065,13.484,0.038,12.211,0.051
51.89205694,31.36347997,VizieR,51.892057,31.36348,0.215,0.196,20180020,9,133,0.861,0.092,11.987,0.051,12.848,0.077,12.414,0.072,11.68,0.045,11.248,0.071
51.92204595,31.39656305,VizieR,51.922046,31.396563,0.218,0.228,20180020,7,105,1.09,0.109,8.877,0.058,9.967,0.093,9.488,0.096,8.591,0.11,8.144,0.039
51.98094797,31.43407094,VizieR,51.980948,31.434071,0.922,0.657,20151441,6,45,1.249,0.097,15.857,0.092,17.106,0.03,16.471,0.024,15.233,0.057,14.393,0.102
51.91508389,31.43524003,VizieR,51.915084,31.43524,0.787,0.936,20151441,3,8,,,,,,,17.162,0.035,16.097,0.113,15.386,0.145
51.74532294,31.35049403,VizieR,51.745323,31.350494,1.097,1.157,20121442,3,9,1.059,0.145,16.49,0.0,17.549,0.145,17.075,0.151,15.799,0.082,14.579,0.031
51.74549603,31.35036397,VizieR,51.745496,31.350364,0.69,1.169,20121557,3,8,,,,,,,17.071,0.0,15.835,0.035,14.424,0.0
51.75594902,31.36669099,VizieR,51.755949,31.366691,0.555,0.626,20121442,8,37,,,,,,,16.929,0.083,14.725,0.061,12.906,0.058
51.72904897,31.36547005,VizieR,51.729049,31.36547,1.304,1.408,20151441,2,2,,,,,,,,,,,15.47,0.0
51.72975111,31.36466599,VizieR,51.729751,31.364666,0.405,1.074,20151441,2,6,,,,,,,17.234,0.043,16.179,0.073,,
51.89661098,31.44816303,VizieR,51.896611,31.448163,0.675,0.619,20151441,6,16,,,,,,,16.795,0.038,15.738,0.092,15.035,0.158
51.81569409,31.43868005,VizieR,51.815694,31.43868,0.711,0.216,20151441,2,4,,,,,,,17.011,0.0,15.895,0.0,15.212,0.0
51.87138104,31.49274194,VizieR,51.871381,31.492742,0.908,0.979,20151441,5,18,1.372,0.0,15.876,0.0,17.248,0.0,16.515,0.009,15.236,0.073,14.413,0.087
51.87140799,31.49266601,VizieR,51.871408,31.492666,0.847,1.167,20151441,3,15,,,15.739,0.0,,,,,,,,
51.527179,31.23811197,VizieR,51.527179,31.238112,0.876,0.791,20151441,5,72,1.23,0.173,15.378,0.059,16.608,0.163,15.99,0.128,14.866,0.055,14.258,0.02
51.51274991,31.28973901,VizieR,51.51275,31.289739,0.68,0.642,20180023,9,93,1.572,0.12,14.663,0.066,16.235,0.1,15.433,0.073,14.046,0.048,13.344,0.077
51.47748995,31.31722498,VizieR,51.47749,31.317225,0.909,0.459,20121442,5,7,,,,,,,17.065,0.0,15.576,0.0,14.8,0.219
51.46477509,31.34205604,VizieR,51.464775,31.342056,1.025,1.084,20151441,6,24,1.586,0.325,16.106,0.008,17.692,0.325,16.831,0.123,15.372,0.038,14.481,0.085
51.49820995,31.35326004,VizieR,51.49821,31.35326,0.907,0.812,20151441,6,20,1.306,0.236,16.002,0.014,17.308,0.236,16.718,0.038,15.43,0.072,14.783,0.098
51.49839091,31.35322702,VizieR,51.498391,31.353227,0.645,0.952,20180085,2,8,,,,,,,,,,,,
51.61069012,31.36649406,VizieR,51.61069,31.366494,0.715,1.378,20121442,2,3,,,16.532,0.0,,,17.013,0.0,,,,
51.61091805,31.36730897,VizieR,51.610918,31.367309,0.987,1.046,20121442,5,13,,,,,17.858,0.0,17.128,0.038,15.996,0.097,15.217,0.222
51.6108191,31.36710703,VizieR,51.610819,31.367107,0.512,1.202,20180085,2,4,,,,,,,,,,,,
51.59884095,31.42623901,VizieR,51.598841,31.426239,0.212,0.232,20180027,7,114,1.127,0.09,12.567,0.066,13.694,0.06,13.126,0.057,12.113,0.049,11.54,0.063
51.38825989,31.33826005,VizieR,51.38826,31.33826,1.529,0.936,20121442,3,5,,,,,,,,,,,14.853,0.0
51.41870809,31.37850797,VizieR,51.418708,31.378508,0.738,0.708,20121442,7,39,1.19,0.083,15.224,0.071,16.414,0.044,15.872,0.087,14.782,0.056,14.197,0.119
51.4187119,31.37866998,VizieR,51.418712,31.37867,0.76,0.882,20180080,2,55,,,,,,,,,,,,
51.41872406,31.37868595,VizieR,51.418724,31.378686,0.78,0.972,20180080,2,53,,,,,,,,,,,,
51.37843609,31.36529303,VizieR,51.378436,31.365293,0.735,0.96,20121442,5,19,1.424,0.0,16.248,0.0,17.673,0.0,16.912,0.084,15.55,0.061,14.981,0.075
51.33582902,31.38201296,VizieR,51.335829,31.382013,0.374,0.361,20180020,9,148,1.092,0.096,12.566,0.049,13.658,0.083,13.13,0.078,12.143,0.043,11.623,0.062
51.42753696,31.48435104,VizieR,51.427537,31.484351,0.648,0.665,20151441,6,66,1.254,0.093,14.844,0.065,16.098,0.067,15.468,0.035,14.316,0.05,13.656,0.052
51.51199698,31.50278997,VizieR,51.511997,31.50279,0.714,0.616,20151441,2,2,,,,,,,,,16.375,0.102,15.738,0.0
51.51261497,31.50345194,VizieR,51.512615,31.503452,0.666,0.659,20151441,3,5,,,,,,,17.622,0.247,16.191,0.046,15.605,0.0
51.73652506,31.45833802,VizieR,51.736525,31.458338,0.992,0.849,20151441,4,8,,,,,,,17.175,0.045,15.331,0.0,14.341,0.079
51.7544899,31.48420298,VizieR,51.75449,31.484203,0.181,0.186,20180027,7,95,0.857,0.068,12.425,0.05,13.281,0.046,12.813,0.049,12.14,0.047,11.828,0.07
51.67862511,31.53628695,VizieR,51.678625,31.536287,0.585,0.432,20180024,7,74,1.302,0.087,14.675,0.054,15.978,0.068,15.288,0.051,14.111,0.051,13.407,0.064
51.840312,31.57466495,VizieR,51.840312,31.574665,0.528,0.764,20180026,7,70,1.266,0.075,14.744,0.065,16.009,0.037,15.395,0.042,14.223,0.042,13.519,0.068
51.77832389,31.56086099,VizieR,51.778324,31.560861,0.567,0.719,20151441,6,58,1.414,0.115,14.988,0.078,16.402,0.084,15.703,0.046,14.393,0.054,13.652,0.058
51.717067,31.56146705,VizieR,51.717067,31.561467,0.164,0.136,20180027,7,95,0.906,0.063,12.009,0.052,12.916,0.035,12.424,0.042,11.707,0.048,11.417,0.055
51.72579503,31.58290696,VizieR,51.725795,31.582907,0.681,0.652,20180023,6,42,1.288,0.056,14.812,0.051,16.1,0.023,15.477,0.049,14.262,0.041,13.754,0.058
51.72581005,31.58289301,VizieR,51.72581,31.582893,0.692,0.618,20180023,3,48,,,,,,,,,,,,
51.72583795,31.58291399,VizieR,51.725838,31.582914,0.78,0.713,20180023,3,44,,,,,,,,,,,,
51.7633431,31.597592,VizieR,51.763343,31.597592,0.761,0.608,20151441,6,48,1.406,0.058,15.357,0.036,16.763,0.046,16.061,0.063,14.726,0.049,13.959,0.075
51.77189207,31.57217395,VizieR,51.771892,31.572174,0.292,0.352,20180026,7,87,0.929,0.072,13.397,0.047,14.326,0.055,13.838,0.051,13.057,0.051,12.742,0.059
51.79787993,31.61529899,VizieR,51.79788,31.615299,0.997,0.48,20151441,2,4,,,,,,,17.062,0.066,16.051,0.0,15.057,0.078
51.58882499,31.50067496,VizieR,51.588825,31.500675,0.58,0.538,20151441,2,4,,,,,,,17.388,0.0,15.856,0.0,14.89,0.0
51.56884599,31.53217006,VizieR,51.568846,31.53217,0.97,1.219,20151441,3,8,1.055,0.0,16.369,0.0,17.424,0.0,16.915,0.097,15.891,0.094,15.14,0.0
51.61805606,31.58884001,VizieR,51.618056,31.58884,0.835,0.913,20151441,6,45,1.086,0.034,15.496,0.034,16.581,0.008,16.039,0.048,15.067,0.051,14.571,0.083
51.61828899,31.58879304,VizieR,51.618289,31.588793,1.284,1.187,20180087,2,33,,,,,,,,,,,,
51.55791092,31.56828105,VizieR,51.557911,31.568281,0.921,0.944,20121557,3,19,1.442,0.0,15.816,0.0,17.259,0.0,16.475,0.0,15.283,0.0,14.517,0.0
51.55777407,31.56815898,VizieR,51.557774,31.568159,1.039,0.719,20151441,3,13,1.41,0.406,15.891,0.025,17.301,0.405,16.495,0.017,15.306,0.046,14.633,0.116
51.52245593,31.54645705,VizieR,51.522456,31.546457,0.776,0.814,20151441,6,39,1.198,0.104,15.692,0.057,16.89,0.087,16.173,0.046,15.212,0.065,14.648,0.061
51.535537,31.57975495,VizieR,51.535537,31.579755,0.301,0.279,20180027,7,102,1.705,0.07,13.179,0.06,14.884,0.036,14.005,0.035,12.528,0.039,11.789,0.041
51.60776591,31.60223401,VizieR,51.607766,31.602234,0.698,0.615,20151441,6,57,1.426,0.078,15.23,0.07,16.656,0.034,15.938,0.026,14.635,0.032,13.911,0.073
51.56758308,31.61995494,VizieR,51.567583,31.619955,1.512,1.462,20151441,3,3,,,,,,,,,16.437,0.167,,
51.56799412,31.620543,VizieR,51.567994,31.620543,0.797,1.172,20151441,3,4,,,,,,,17.269,0.008,,,15.778,0.0
51.66934395,31.58740199,VizieR,51.669344,31.587402,0.691,0.675,20151441,6,52,1.347,0.093,15.276,0.091,16.623,0.019,15.933,0.042,14.765,0.041,14.135,0.065
51.67259693,31.63984394,VizieR,51.672597,31.639844,1.007,0.762,20151441,4,12,,,16.152,0.07,,,16.78,0.085,15.805,0.101,15.113,0.042
51.67354894,31.63999403,VizieR,51.673549,31.639994,0.271,1.578,20151441,2,2,,,,,17.379,0.106,,,,,,
51.73947096,31.62467504,VizieR,51.739471,31.624675,0.68,0.96,20151441,6,32,1.53,0.21,15.891,0.103,17.421,0.183,16.699,0.059,15.235,0.082,14.493,0.047
51.72595096,31.61243296,VizieR,51.725951,31.612433,0.326,0.285,20180027,7,93,1.162,0.062,13.465,0.048,14.627,0.04,14.042,0.04,13.022,0.041,12.415,0.036
51.67533207,31.71360695,VizieR,51.675332,31.713607,0.741,0.763,20151441,4,11,,,,,,,16.905,0.069,15.662,0.037,14.889,0.145
51.17740703,31.26541197,VizieR,51.177407,31.265412,0.655,0.976,20151441,6,24,,,,,,,17.13,0.016,14.971,0.019,12.36,0.036
51.17746091,31.26542306,VizieR,51.177461,31.265423,0.664,1.093,20180086,2,16,,,,,,,,,,,,
51.22267008,31.30536199,VizieR,51.22267,31.305362,0.522,0.5,20180027,11,143,1.689,0.123,13.514,0.077,15.203,0.096,14.341,0.086,12.892,0.071,12.215,0.065
51.25542212,31.36494601,VizieR,51.255422,31.364946,0.687,0.903,20180020,10,100,1.334,0.198,14.576,0.113,15.91,0.162,15.217,0.068,14.092,0.083,13.52,0.065
51.25545692,31.36500096,VizieR,51.255457,31.365001,0.54,0.691,20180020,3,84,,,,,,,,,,,,
51.29434609,31.41096199,VizieR,51.294346,31.410962,0.883,0.76,20121557,4,38,1.431,0.278,15.608,0.053,17.04,0.272,16.255,0.043,14.96,0.039,14.214,0.1
51.29415894,31.41083801,VizieR,51.294159,31.410838,0.949,1.162,20151441,3,12,1.561,0.081,15.496,0.055,17.057,0.059,16.237,0.112,14.872,0.03,14.215,0.137
51.25269103,31.41366994,VizieR,51.252691,31.41367,1.027,1.108,20121557,2,4,,,,,,,17.557,0.098,16.019,0.0,15.389,0.02
51.2388351,31.42762399,VizieR,51.238835,31.427624,1.58,0.819,20151441,4,7,,,,,,,17.042,0.07,15.759,0.028,15.158,0.0
51.23957396,31.42759097,VizieR,51.239574,31.427591,0.758,1.313,20151441,2,4,,,,,,,16.901,0.13,15.755,0.0,15.019,0.0
51.22617602,31.48876095,VizieR,51.226176,31.488761,0.61,0.59,20180025,7,80,1.139,0.085,14.464,0.063,15.604,0.058,15.037,0.045,14.039,0.058,13.483,0.047
51.34915304,31.44824195,VizieR,51.349153,31.448242,0.276,0.255,20180027,7,106,2.139,0.074,12.806,0.052,14.944,0.052,13.894,0.034,11.913,0.032,10.823,0.053
51.32164693,31.46277297,VizieR,51.321647,31.462773,0.816,0.997,20121557,3,23,0.962,0.0,15.932,0.0,16.894,0.0,16.385,0.0,15.334,0.0,,
51.32149506,31.46272397,VizieR,51.321495,31.462724,1.205,0.827,20151441,5,14,1.1,0.0,15.841,0.0,16.941,0.0,16.408,0.088,15.433,0.026,14.908,0.077
51.3597579,31.48420894,VizieR,51.359758,31.484209,0.516,0.531,20151441,6,69,1.402,0.044,14.685,0.039,16.086,0.02,15.38,0.061,14.083,0.046,13.383,0.056
51.35975504,31.48421001,VizieR,51.359755,31.48421,0.721,0.664,20180087,2,39,,,,,,,,,,,,
51.38351011,31.50079298,VizieR,51.38351,31.500793,0.724,0.645,20151441,6,67,1.284,0.124,15.08,0.081,16.364,0.094,15.721,0.04,14.559,0.042,13.867,0.06
51.28811312,31.43614805,VizieR,51.288113,31.436148,0.815,0.531,20151441,6,18,,,,,,,17.041,0.087,15.472,0.057,14.529,0.068
51.29878712,31.45734704,VizieR,51.298787,31.457347,0.863,0.758,20151441,6,45,1.28,0.108,15.694,0.101,16.974,0.038,16.284,0.043,15.15,0.037,14.485,0.049
51.30228591,31.47149098,VizieR,51.302286,31.471491,1.168,0.736,20121557,2,5,,,,,,,17.491,0.0,15.964,0.0,15.42,0.0
51.3210299,31.50620699,VizieR,51.32103,31.506207,1.048,0.82,20151441,5,13,0.709,0.0,16.348,0.0,17.057,0.0,16.783,0.072,15.879,0.042,15.554,0.0
51.34389806,31.50840795,VizieR,51.343898,31.508408,0.847,0.71,20151441,6,78,0.966,0.118,14.924,0.079,15.89,0.087,15.383,0.042,14.61,0.069,14.17,0.105
51.41589499,31.55931401,VizieR,51.415895,31.559314,0.582,0.509,20180027,7,74,1.753,0.115,14.522,0.081,16.275,0.082,15.383,0.041,13.843,0.039,13.123,0.055
51.47174811,31.57387197,VizieR,51.471748,31.573872,0.832,0.813,20151441,6,61,1.429,0.146,15.317,0.03,16.747,0.143,15.959,0.05,14.784,0.042,14.083,0.083
51.38119507,31.55490005,VizieR,51.381195,31.5549,0.32,0.421,20180027,7,105,0.993,0.074,13.753,0.055,14.745,0.05,14.237,0.05,13.387,0.057,13.032,0.06
51.36515403,31.59586895,VizieR,51.365154,31.595869,0.816,0.983,20151441,6,40,1.133,0.103,15.791,0.059,16.925,0.085,16.228,0.08,15.337,0.03,14.883,0.078
51.37599206,31.59363699,VizieR,51.375992,31.593637,0.909,0.98,20151441,4,12,1.181,0.213,16.462,0.11,17.643,0.182,17.023,0.055,16.152,0.083,15.761,0.0
51.40850806,31.62819695,VizieR,51.408508,31.628197,0.428,0.513,20151441,6,80,1.094,0.078,14.502,0.064,15.596,0.045,15.031,0.047,14.098,0.038,13.624,0.039
51.22088695,31.51713502,VizieR,51.220887,31.517135,0.994,0.354,20151441,2,5,,,,,,,16.679,0.042,15.865,0.011,15.453,0.0
51.22344708,31.50769496,VizieR,51.223447,31.507695,0.438,0.544,20180023,7,80,1.109,0.069,14.428,0.058,15.537,0.037,14.948,0.051,14.044,0.057,13.582,0.042
51.2552259,31.56866503,VizieR,51.255226,31.568665,1.389,0.631,20121557,3,6,,,,,17.61,0.0,,,,,,
51.25509906,31.56849301,VizieR,51.255099,31.568493,1.133,0.914,20151441,5,17,1.321,0.046,16.183,0.046,17.504,0.0,16.856,0.101,15.834,0.026,15.269,0.063
51.29029298,31.59517002,VizieR,51.290293,31.59517,0.917,1.226,20121557,3,30,,,,,16.656,0.0,,,,,,
51.29040289,31.59504497,VizieR,51.290403,31.595045,0.822,0.939,20151441,5,38,0.938,0.099,15.575,0.09,16.513,0.04,16.067,0.038,15.194,0.016,14.702,0.091
51.29040909,31.59510398,VizieR,51.290409,31.595104,1.029,1.001,20180087,2,35,,,,,,,,,,,,
51.22232294,31.55876994,VizieR,51.222323,31.55877,0.44,0.432,20180027,7,89,0.956,0.103,14.228,0.07,15.184,0.077,14.669,0.042,13.912,0.04,13.539,0.058
51.2662189,31.60599101,VizieR,51.266219,31.605991,0.356,0.588,20180025,7,79,1.846,0.064,14.195,0.056,16.04,0.03,15.132,0.051,13.452,0.046,12.563,0.031
51.3272121,31.602265,VizieR,51.327212,31.602265,1.062,0.676,20151441,2,5,0.858,0.177,16.754,0.0,17.612,0.177,17.015,0.0,16.27,0.0,16.146,0.0
